trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
921,False,"{'a': 0.002, 'e': 0.15881742610692068}",20,9,13.817965414039884,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.002, 'e': 0.1585001086779083}",20,0,6.599255693872845,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
923,False,"{'a': 0.002, 'e': 0.15818342524954201}",20,0,29.998435603596068,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
924,False,"{'a': 0.002, 'e': 0.1578673745550876}",20,0,-14.156171177371728,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
925,False,"{'a': 0.002, 'e': 0.15755195533034191}",25,19,9.720220643853274,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.002, 'e': 0.1572371663136276}",20,7,-31.31478192768578,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
927,False,"{'a': 0.002, 'e': 0.1569230062457882}",25,8,3.771100372577833,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
928,False,"{'a': 0.002, 'e': 0.156609473870183}",20,9,10.618180216815832,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.002, 'e': 0.15629656793268212}",25,6,31.898023625299448,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.002, 'e': 0.15598428718166135}",25,0,20.596397800712406,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
931,False,"{'a': 0.002, 'e': 0.1556726303679973}",20,0,-22.592040702288752,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
932,False,"{'a': 0.002, 'e': 0.15536159624506227}",35,9,13.42068356967308,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 0}",1
933,False,"{'a': 0.002, 'e': 0.15505118356871936}",20,15,8.43815983925725,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.002, 'e': 0.1547413910973175}",20,0,-39.39754042111669,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
935,False,"{'a': 0.002, 'e': 0.15443221759168632}",20,0,19.126414883986815,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
936,False,"{'a': 0.002, 'e': 0.1541236618151314}",20,0,5.530817403395649,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
937,False,"{'a': 0.002, 'e': 0.15381572253342926}",25,3,25.50204480963335,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
938,False,"{'a': 0.002, 'e': 0.15350839851482234}",25,3,23.45159923784932,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.002, 'e': 0.15320168853001417}",20,16,9.77504042073223,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.002, 'e': 0.15289559135216438}",20,6,5.8633142300306655,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
941,False,"{'a': 0.002, 'e': 0.15259010575688386}",20,6,25.83354080253332,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.002, 'e': 0.1522852305222298}",20,11,14.683688007414215,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.002, 'e': 0.1519809644287009}",30,6,19.795885881950806,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
944,False,"{'a': 0.002, 'e': 0.15167730625923234}",20,16,3.9255024234743,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.002, 'e': 0.1513742547991911}",20,0,-13.578473876136783,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
946,False,"{'a': 0.002, 'e': 0.15107180883637084}",20,11,16.63210271921207,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.002, 'e': 0.15076996716098734}",25,7,4.541428330796144,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
948,False,"{'a': 0.002, 'e': 0.15046872856567356}",30,17,-0.968559693307657,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
949,False,"{'a': 0.002, 'e': 0.15016809184547464}",30,13,-13.940247281742444,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
950,False,"{'a': 0.002, 'e': 0.14986805579784332}",20,6,19.071962476248935,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.002, 'e': 0.14956861922263504}",30,15,1.1944575400316226,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
952,False,"{'a': 0.002, 'e': 0.14926978092210305}",30,0,38.12959144006443,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
953,False,"{'a': 0.002, 'e': 0.1489715397008938}",20,11,12.415273562489052,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.002, 'e': 0.14867389436604195}",20,9,6.315873976304878,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
955,False,"{'a': 0.002, 'e': 0.14837684372696583}",20,2,11.440944903112523,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
956,False,"{'a': 0.002, 'e': 0.14808038659546244}",25,17,0.8517550516241925,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
957,False,"{'a': 0.002, 'e': 0.14778452178570287}",25,3,36.51488370984862,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.002, 'e': 0.14748924811422748}",25,8,-13.891641326652367,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
959,False,"{'a': 0.002, 'e': 0.14719456439994122}",25,13,24.661764947898256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.002, 'e': 0.1469004694641088}",30,16,20.688957548784337,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.002, 'e': 0.14660696213035015}",30,20,2.954805291326692,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.002, 'e': 0.14631404122463545}",20,0,11.193440898963292,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
963,False,"{'a': 0.002, 'e': 0.14602170557528074}",20,2,29.44643087422096,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.002, 'e': 0.14572995401294303}",25,3,-56.25104595273711,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
965,False,"{'a': 0.002, 'e': 0.1454387853706157}",30,21,6.904381259694102,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
966,False,"{'a': 0.002, 'e': 0.14514819848362373}",25,10,18.68963059729062,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.002, 'e': 0.14485819218961926}",20,0,20.456839017324242,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
968,False,"{'a': 0.002, 'e': 0.14456876532857668}",20,0,33.139468704561274,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
969,False,"{'a': 0.002, 'e': 0.14427991674278817}",30,3,29.559494281321346,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
970,False,"{'a': 0.002, 'e': 0.143991645276859}",30,18,21.894232042510957,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.002, 'e': 0.14370394977770293}",30,8,31.137907814601,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.002, 'e': 0.14341682909453757}",25,6,6.711360271417501,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
973,False,"{'a': 0.002, 'e': 0.14313028207887982}",20,9,23.12292232296199,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.002, 'e': 0.14284430758454122}",20,9,16.38870504397155,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.002, 'e': 0.14255890446762343}",25,9,21.726603145744576,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.002, 'e': 0.1422740715865136}",20,0,11.506654713668869,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
977,False,"{'a': 0.002, 'e': 0.14198980780187978}",20,12,8.175552657265285,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
978,False,"{'a': 0.002, 'e': 0.1417061119766665}",20,8,-23.284871723337893,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
979,False,"{'a': 0.002, 'e': 0.14142298297609007}",30,16,22.904348175162454,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.002, 'e': 0.1411404196676341}",25,14,17.68899799861942,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.002, 'e': 0.140858420921045}",25,0,-7.2501591735714745,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
982,False,"{'a': 0.002, 'e': 0.1405769856083274}",20,8,6.266572485411305,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
983,False,"{'a': 0.002, 'e': 0.14029611260373964}",20,0,33.24391731398651,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
984,False,"{'a': 0.002, 'e': 0.1400158007837894}",20,0,4.216209035127087,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
985,False,"{'a': 0.002, 'e': 0.13973604902722894}",25,0,33.090891999912216,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
986,False,"{'a': 0.002, 'e': 0.13945685621505094}",20,16,6.239112663027265,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.002, 'e': 0.13917822123048373}",25,7,19.37198662082445,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
988,False,"{'a': 0.002, 'e': 0.138900142958987}",20,14,-1.28677836805516,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
989,False,"{'a': 0.002, 'e': 0.13862262028824732}",20,3,10.050687333434384,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
990,False,"{'a': 0.002, 'e': 0.13834565210817362}",30,12,32.06536927957038,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.002, 'e': 0.13806923731089282}",20,0,27.161064372564024,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
992,False,"{'a': 0.002, 'e': 0.13779337479074535}",25,14,19.308290655406708,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.002, 'e': 0.13751806344428075}",25,14,20.35942191330206,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.002, 'e': 0.13724330217025332}",25,14,9.983866109702495,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
995,False,"{'a': 0.002, 'e': 0.13696908986961753}",20,6,26.107890796885066,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.002, 'e': 0.13669542544552385}",30,2,40.145532368043504,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.002, 'e': 0.13642230780331424}",25,10,30.4427449057095,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.002, 'e': 0.1361497358505177}",20,0,32.06701734366149,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
999,False,"{'a': 0.002, 'e': 0.13587770849684613}",20,0,-2.0763505974030325,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1000,False,"{'a': 0.002, 'e': 0.1356062246541897}",20,7,24.34233035708248,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.002, 'e': 0.1353352832366127}",25,12,16.9454929806342,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.002, 'e': 0.13506488316034906}",30,20,11.903920438795232,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.002, 'e': 0.1347950233437982}",30,14,22.41366837273584,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.002, 'e': 0.1345257027075204}",25,7,32.85821985360486,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.002, 'e': 0.13425692017423285}",20,8,11.465385731481932,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.002, 'e': 0.13398867466880493}",35,19,27.626489916099374,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.002, 'e': 0.1337209651182544}",20,3,-18.322106051585035,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1008,False,"{'a': 0.002, 'e': 0.1334537904517426}",25,9,2.633057395474377,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1009,False,"{'a': 0.002, 'e': 0.1331871496005706}",20,16,7.543693118859146,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.002, 'e': 0.13292104149817452}",25,7,9.978335337059663,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1011,False,"{'a': 0.002, 'e': 0.13265546508012172}",25,13,20.23347976354483,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.002, 'e': 0.13239041928410605}",20,16,7.429638944851838,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.002, 'e': 0.1321259030499441}",25,6,-59.283391713401755,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 1}",1
1014,False,"{'a': 0.002, 'e': 0.13186191531957048}",25,1,38.24331558806483,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.002, 'e': 0.131598455037034}",25,11,-2.921550611666537,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1016,False,"{'a': 0.002, 'e': 0.13133552114849303}",25,15,4.319209257798834,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1017,False,"{'a': 0.002, 'e': 0.13107311260221188}",20,2,-0.6954638665947992,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1018,False,"{'a': 0.002, 'e': 0.13081122834855582}",25,8,1.7793421001149339,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1019,False,"{'a': 0.002, 'e': 0.13054986733998764}",20,12,-0.0734982547636136,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1020,False,"{'a': 0.002, 'e': 0.13028902853106283}",25,9,-5.557881322359328,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1021,False,"{'a': 0.002, 'e': 0.1300287108784259}",20,0,27.489077768674623,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1022,False,"{'a': 0.002, 'e': 0.1297689133408058}",25,12,11.80401617576212,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1023,False,"{'a': 0.002, 'e': 0.12950963487901218}",25,13,-16.025262336176617,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1024,False,"{'a': 0.002, 'e': 0.12925087445593067}",20,0,19.26334462501094,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1025,False,"{'a': 0.002, 'e': 0.1289926310365194}",25,13,25.45638094668433,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.002, 'e': 0.12873490358780423}",20,8,4.220922141337413,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1027,False,"{'a': 0.002, 'e': 0.12847769107887502}",20,0,-28.048767861634836,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1028,False,"{'a': 0.002, 'e': 0.1282209924808815}",25,3,25.474920363631842,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1029,False,"{'a': 0.002, 'e': 0.1279648067670288}",25,0,30.815019044106812,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1030,False,"{'a': 0.002, 'e': 0.12770913291257383}",30,13,-26.821650636597706,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1031,False,"{'a': 0.002, 'e': 0.12745396989482075}",20,4,27.051543305300335,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.002, 'e': 0.1271993166931172}",25,0,15.763010288634042,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1033,False,"{'a': 0.002, 'e': 0.12694517228885002}",20,14,13.114496215063047,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.002, 'e': 0.1266915356654413}",20,16,8.145106426965008,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.002, 'e': 0.1264384058083441}",25,0,23.28782522697279,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1036,False,"{'a': 0.002, 'e': 0.12618578170503877}",20,0,6.332761638780633,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1037,False,"{'a': 0.002, 'e': 0.12593366234502845}",20,0,-17.963008463811374,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1038,False,"{'a': 0.002, 'e': 0.1256820467198355}",25,0,-13.98506410253233,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1039,False,"{'a': 0.002, 'e': 0.12543093382299692}",25,11,3.335660790412979,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1040,False,"{'a': 0.002, 'e': 0.12518032265006093}",30,18,22.67960906890861,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.002, 'e': 0.12493021219858241}",20,0,24.537377779004316,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1042,False,"{'a': 0.002, 'e': 0.12468060146811931}",30,0,6.581125850132155,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
1043,False,"{'a': 0.002, 'e': 0.12443148946022826}",20,9,20.778142082630502,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.002, 'e': 0.12418287517846102}",30,18,-2.240515845802573,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1045,False,"{'a': 0.002, 'e': 0.12393475762836002}",20,0,-10.824647367923461,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1046,False,"{'a': 0.002, 'e': 0.12368713581745483}",30,24,10.519991117599364,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.002, 'e': 0.12344000875525778}",30,0,28.326866200957006,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1048,False,"{'a': 0.002, 'e': 0.12319337545326038}",30,17,25.448792377271456,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.002, 'e': 0.122947234924929}",25,0,30.901016771419584,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1050,False,"{'a': 0.002, 'e': 0.1227015861857013}",25,14,7.565980806507458,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1051,False,"{'a': 0.002, 'e': 0.1224564282529819}",20,0,23.102748676460855,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1052,False,"{'a': 0.002, 'e': 0.12221176014613884}",25,0,27.416284721275247,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1053,False,"{'a': 0.002, 'e': 0.12196758088649925}",25,7,16.01985949388825,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1054,False,"{'a': 0.002, 'e': 0.12172388949734589}",20,2,24.537409506910016,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.002, 'e': 0.12148068500391276}",35,8,44.9673593274298,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.002, 'e': 0.12123796643338168}",20,2,33.97035686751825,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.002, 'e': 0.12099573281487792}",25,15,0.862165475226679,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1058,False,"{'a': 0.002, 'e': 0.12075398317946681}",25,11,21.30708654127571,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.002, 'e': 0.12051271656014938}",25,8,-9.798320551874145,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1060,False,"{'a': 0.002, 'e': 0.12027193199185891}",25,11,-4.43003859145907,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1061,False,"{'a': 0.002, 'e': 0.12003162851145673}",20,14,-12.266663244741501,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1062,False,"{'a': 0.002, 'e': 0.11979180515772868}",20,2,28.09463048851869,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.002, 'e': 0.11955246097138093}",25,1,28.416180074501582,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.002, 'e': 0.11931359499503652}",20,0,-12.090515813620582,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1065,False,"{'a': 0.002, 'e': 0.11907520627323114}",20,2,27.258277760742303,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.002, 'e': 0.11883729385240965}",25,19,9.323533031724237,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.002, 'e': 0.11859985678092198}",25,16,9.423284177314118,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.002, 'e': 0.11836289410901962}",30,16,9.500048518393214,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1069,False,"{'a': 0.002, 'e': 0.11812640488885146}",30,0,40.83766500939831,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1070,False,"{'a': 0.002, 'e': 0.1178903881744604}",25,10,-9.409402225044001,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1071,False,"{'a': 0.002, 'e': 0.11765484302177918}",25,15,15.588857015353089,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.002, 'e': 0.11741976848862698}",25,14,18.343855835480404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.002, 'e': 0.11718516363470523}",30,2,47.638473567096135,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.002, 'e': 0.11695102752159432}",20,11,4.678526129722812,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1075,False,"{'a': 0.002, 'e': 0.11671735921274938}",25,15,14.262454648102452,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.002, 'e': 0.11648415777349697}",20,10,16.624942844167094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.002, 'e': 0.11625142227103091}",20,11,19.417759025692433,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.002, 'e': 0.116019151774409}",20,6,24.004835073919033,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.002, 'e': 0.1157873453545488}",25,12,20.517281113542307,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.002, 'e': 0.11555600208422448}",20,16,5.5695095975317,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.002, 'e': 0.11532512103806251}",25,14,-0.8922078983048216,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1082,False,"{'a': 0.002, 'e': 0.11509470129253851}",20,3,20.833880036286573,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.002, 'e': 0.11486474192597308}",20,0,15.260532079577226,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1084,False,"{'a': 0.002, 'e': 0.11463524201852858}",35,0,-12.869708787620803,"{0: 32, 1: 0, 2: 2, 3: 0, 4: 1}",1
1085,False,"{'a': 0.002, 'e': 0.11440620065220493}",20,8,21.091600599769464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.002, 'e': 0.1141776169108365}",30,8,21.27552842828655,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1087,False,"{'a': 0.002, 'e': 0.11394948988008788}",30,19,21.74714175629068,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.002, 'e': 0.11372181864745078}",30,10,19.009006585851182,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1089,False,"{'a': 0.002, 'e': 0.11349460230223983}",35,22,25.73161655983442,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.002, 'e': 0.11326783993558948}",25,5,35.50768000812223,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.002, 'e': 0.11304153064044985}",20,11,15.085101516802421,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.002, 'e': 0.11281567351158354}",25,14,18.64456919318341,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.002, 'e': 0.11259026764556165}",25,8,19.095592578697403,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.002, 'e': 0.11236531214076052}",20,0,3.815915860002142,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1095,False,"{'a': 0.002, 'e': 0.11214080609735771}",25,14,10.921262676324584,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1096,False,"{'a': 0.002, 'e': 0.11191674861732888}",30,11,-33.152730018728924,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
1097,False,"{'a': 0.002, 'e': 0.11169313880444368}",35,16,32.50780813163866,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.002, 'e': 0.11146997576426268}",25,11,28.747655250064607,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.002, 'e': 0.1112472586041333}",20,13,12.301893772368445,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.002, 'e': 0.11102498643318673}",20,11,13.230422014610955,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.002, 'e': 0.11080315836233387}",25,11,12.091660178144965,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1102,False,"{'a': 0.002, 'e': 0.11058177350426224}",25,5,30.728526789158135,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.002, 'e': 0.11036083097343202}",30,4,31.67944204695232,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.002, 'e': 0.1101403298860729}",20,9,16.020837979690093,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
